state,shot_index,I1_mean,Q1_mean,I2_mean,Q2_mean,I1_std,Q1_std,I2_std,Q2_std
vacuum,789,0.000742893,0.0015374112,0.0005485653,-0.0009914421,0.02400802,0.023101846,0.027743254,0.02799508
vacuum,790,-0.00012210029,-0.00092631765,0.0005605819,-0.00059402874,0.023835132,0.02338162,0.029567335,0.028692186
vacuum,791,7.766273e-05,0.00047637674,-0.0011304602,0.0005901126,0.023734428,0.023384064,0.028509056,0.028398165
vacuum,792,0.00014425849,-0.0010144643,-0.0010497358,-0.00021012414,0.02505083,0.023419075,0.02897928,0.02806947
vacuum,793,-0.00075259607,-0.00054565514,0.00089046214,-0.0007915541,0.024076955,0.023043199,0.027482133,0.028981108
vacuum,794,-0.0011169424,3.023597e-05,0.00022438519,-0.0012309146,0.023470212,0.024531486,0.02821914,0.028690785
vacuum,795,-0.00032689614,0.0010576533,0.00023740396,0.001097138,0.023791377,0.02369372,0.029855069,0.02862969
vacuum,796,-1.8622377e-06,-0.00047787646,-8.467061e-05,-0.0001796761,0.024972247,0.024194008,0.029640894,0.027913509
vacuum,797,0.0012560857,0.0005912239,0.00044350882,-0.00092673575,0.024302835,0.02298148,0.029157406,0.027221762
vacuum,798,0.00033651214,-0.0004018015,-0.00013671414,-0.0015203177,0.024107227,0.024600126,0.027763896,0.028961439
vacuum,799,-0.001694926,-0.0005706247,-0.000739411,0.00076656055,0.022402516,0.024404174,0.028333528,0.028267574
vacuum,800,-0.00072718156,0.00091542164,0.0011540141,-0.00082474673,0.023549309,0.023086296,0.029584808,0.028385019
vacuum,801,-5.738507e-05,-0.0007441463,-0.0009862578,-0.00017123192,0.02441229,0.023679215,0.028629644,0.027738778
vacuum,802,0.0005560783,-4.039961e-05,-8.892358e-05,0.00016903371,0.023031749,0.023263417,0.028622776,0.028879052
vacuum,803,-0.0014170904,0.0003013318,-0.00032028262,0.00052259327,0.02427106,0.02368888,0.02862405,0.028653778
vacuum,804,5.6492892e-05,-0.00087643584,0.0008215347,-0.0014205319,0.023888594,0.023453169,0.02890566,0.027298473
vacuum,805,0.00031553165,-0.00033805353,0.0008312662,-0.0011010366,0.022669587,0.023715762,0.028307816,0.028096398
vacuum,806,-0.00032657463,0.00096869963,0.0005026819,0.00069183065,0.025025068,0.02381704,0.029151782,0.027929204
vacuum,807,-0.0007307345,-0.0005232004,-0.00043089135,-0.00033104722,0.02509985,0.024045339,0.028866079,0.028269878
vacuum,808,0.00010267462,0.00017844747,-0.00034552236,-0.00037326192,0.024490172,0.023794444,0.028301237,0.028561566
vacuum,809,-0.0012660194,0.00012252378,0.0010124343,-0.0011903371,0.023592468,0.022767132,0.02964529,0.0298446
vacuum,810,-0.0005097205,0.00023922435,0.00019665423,0.0014555819,0.024206651,0.022763511,0.029014578,0.028191382
vacuum,811,-0.001165101,0.0006771253,-0.0009699724,-0.00023099169,0.02445702,0.023258131,0.0293001,0.028974928
vacuum,812,0.00016457774,0.00090443867,-0.0009364708,-0.0012677328,0.02315863,0.02375063,0.028921867,0.027933247
vacuum,813,-0.00014630781,0.00029598436,-0.0010759216,-7.68044e-05,0.023920452,0.023694377,0.028359912,0.02788616
vacuum,814,-2.8316746e-05,0.0010271303,-0.00029650808,-0.00016273843,0.02419962,0.022955865,0.02860296,0.028438313
vacuum,815,0.0013436761,0.0005150993,-8.619495e-05,-0.00041017952,0.02420941,0.02495592,0.027328867,0.029362012
vacuum,816,-8.8812434e-05,-0.0013608921,-0.00028354803,0.0003154239,0.024738614,0.023579761,0.027354209,0.027569054
vacuum,817,0.00012849687,-0.0005098913,-0.00012917095,0.0006860846,0.024090497,0.02388131,0.02896803,0.02753611
vacuum,818,6.031731e-05,0.0007965616,0.001867272,0.00031817053,0.023543604,0.023560299,0.02866433,0.027227782
vacuum,819,0.00097351876,-0.00060244836,0.00025341805,0.00021624382,0.024217723,0.023686202,0.02813359,0.028076217
vacuum,820,1.9674568e-05,0.0018277206,-0.00029696367,0.00012501609,0.023286289,0.023651646,0.029405199,0.028624695
vacuum,821,-0.0015524024,0.00018378314,-0.0012151067,-0.0006576711,0.024197774,0.02377864,0.029890047,0.028347898
vacuum,822,-0.0012717134,-0.00033351677,0.00056752167,0.0010402276,0.023741402,0.023922626,0.029237103,0.0289108
vacuum,823,0.0008673405,0.0010467242,-0.0009402433,0.0005525409,0.023924636,0.02243759,0.02812149,0.028556736
vacuum,824,0.00017205362,-0.0013693743,0.00042603843,9.318994e-05,0.023914361,0.023217656,0.028219858,0.029745307
vacuum,825,0.00039897187,-0.00088357297,-0.0005324557,0.0015591355,0.02302129,0.023557348,0.028919255,0.028457668
vacuum,826,-0.0003707051,-0.0009909729,0.0014030933,-0.00027634983,0.02363634,0.023470327,0.027459774,0.027978905
vacuum,827,7.5255026e-05,0.00027959896,-0.0003077177,-0.0005303348,0.024289982,0.023999816,0.02809145,0.029095648
vacuum,828,0.0003327944,-2.7575239e-05,-0.00024275947,-0.0004421558,0.024238024,0.023712326,0.028514393,0.028424835
vacuum,829,-0.0005764097,0.0007700478,0.001943564,0.00023554795,0.024651539,0.023784168,0.029487407,0.028971668
vacuum,830,-0.0013271107,0.00021493796,-0.00042197562,0.00026141215,0.024135241,0.02374867,0.028476683,0.029124407
vacuum,831,-0.00035274532,-0.00053173164,-0.0010264671,0.0006738179,0.025564967,0.024384543,0.028984167,0.02763877
vacuum,832,-0.0017593952,-0.00012686854,0.00072082516,0.0012031717,0.023749195,0.023803204,0.029318584,0.029215096
vacuum,833,-0.00064717676,-0.0005401422,0.00059705006,-1.315726e-05,0.02421941,0.023373256,0.029190863,0.028901005
vacuum,834,-0.00044409678,0.00041461174,0.0004938531,0.00030950992,0.024100542,0.023492675,0.02934773,0.028918127
vacuum,835,-0.0010654958,-0.0012064828,0.00020596798,0.0011908716,0.02459543,0.02330152,0.028810278,0.028038941
vacuum,836,-0.0004252193,-0.0011728778,-0.0004934253,5.9865823e-05,0.022835651,0.023119075,0.02809531,0.028784033
vacuum,837,-5.3632626e-05,-0.00048483227,4.9381633e-05,0.00012952415,0.02409655,0.023735292,0.028569298,0.029721452
vacuum,838,-0.00027346064,0.0007847412,-0.00033806608,0.0004523084,0.02412278,0.023619136,0.02902646,0.02855609
vacuum,839,-0.0011143252,-0.00057225535,0.00022637317,0.00027778946,0.02396599,0.02350073,0.028799228,0.028655795
vacuum,840,0.0007367536,1.6981328e-05,-0.0008505379,-0.00054764363,0.023836136,0.023621751,0.029358886,0.028600017
vacuum,841,-0.00015239313,0.00018740876,0.00066335755,0.00032231302,0.023367552,0.022612825,0.02890118,0.029351104
vacuum,842,0.00026452905,-0.0005265405,-0.00060684007,-0.00039636326,0.023438668,0.024376372,0.028131768,0.028294314
vacuum,843,0.0001146267,1.151266e-05,-0.0005325574,-0.00056920317,0.023527833,0.024015224,0.02920818,0.02723115
vacuum,844,0.0012935952,0.0004087662,-0.000111817426,0.00088575546,0.023509016,0.023794591,0.029203365,0.028888926
vacuum,845,7.759896e-06,0.0004924085,-0.0004443237,0.00014091172,0.023844343,0.023931442,0.028560594,0.027490152
vacuum,846,-0.00020148372,0.00025297812,-0.0008496334,0.0018051796,0.024156688,0.02289016,0.02836837,0.028764088
vacuum,847,0.000334111,0.00022851772,-5.7153695e-05,0.00081309944,0.02423211,0.023840124,0.02841096,0.027147112
vacuum,848,-0.0005245686,-0.00052662974,-0.00029913988,-0.00080856774,0.024714086,0.023988152,0.030223355,0.029465722
vacuum,849,-0.00059965136,0.00019505499,0.0012522035,-2.6351889e-05,0.023811538,0.024490174,0.02847137,0.02752103
vacuum,850,0.00038917465,-0.00047463755,0.00092671055,0.00036087428,0.023786968,0.025063548,0.028140798,0.027744588
vacuum,851,0.0012867235,-4.210102e-06,0.00020423293,0.00019506493,0.02355258,0.022799619,0.030784821,0.02821922
vacuum,852,-0.0005505622,-0.00010587534,0.00013071852,-0.00015891567,0.024468029,0.023006696,0.028219797,0.028751904
vacuum,853,0.00030426413,-0.0011967735,0.00020138407,0.00042976887,0.024306694,0.023372266,0.029003516,0.029556105
vacuum,854,-0.0010256196,-0.0004941202,-0.0005655498,0.0004547616,0.024137778,0.023674278,0.028243434,0.028705344
vacuum,855,0.00019194646,-0.0010275337,0.00016096293,0.00014041772,0.02368861,0.024138626,0.03004604,0.028755728
vacuum,856,-8.826458e-05,-0.00013383845,-0.0007003764,0.0002643854,0.024200767,0.023424687,0.028280457,0.028434861
vacuum,857,-0.0012016385,-0.0003169643,0.00051359925,0.0014889145,0.023180285,0.023511428,0.029094988,0.02937535
vacuum,858,0.00013633279,0.0008436145,0.0008487259,0.00060281425,0.024806093,0.024192892,0.028518163,0.027616836
vacuum,859,0.0001334935,-0.0006723278,0.0004418245,-0.0006678264,0.023417002,0.022761801,0.028217632,0.029142227
vacuum,860,-0.0002417964,0.00021951238,-0.00088178925,-0.00063848635,0.02372257,0.024965169,0.027117051,0.028600316
vacuum,861,-0.0006259211,-0.000113711416,-0.00033559278,0.0005541172,0.024427287,0.024059666,0.029304631,0.02824722
vacuum,862,-0.00073565415,-0.0008675332,0.0005537543,-0.0010318041,0.023002619,0.023703633,0.02777874,0.028666565
vacuum,863,-0.00045567268,0.00038339486,0.00066621846,0.00030812598,0.024376277,0.022859367,0.029086972,0.028058153
vacuum,864,0.0002856586,0.00010923638,-0.0008577601,0.00045762886,0.022694213,0.023418022,0.029139256,0.028933177
vacuum,865,-0.00042714682,0.0003302311,1.4585967e-06,-0.0014485002,0.023981733,0.024443645,0.028122123,0.029503863
vacuum,866,-0.0003568671,6.347051e-05,0.0016464347,0.0006730644,0.024167087,0.02346423,0.028966637,0.02896778
vacuum,867,0.00017251048,-7.280306e-05,-0.0021076272,-0.00019636031,0.024561232,0.023187922,0.029195307,0.028614523
vacuum,868,0.0006009856,-0.0007531834,0.0010639165,-0.00021720454,0.024575906,0.02284175,0.029401021,0.029560657
vacuum,869,0.00032403966,-0.0007379721,0.0013224703,0.0016022177,0.023313131,0.024449391,0.029537754,0.027694244
vacuum,870,-0.00031739887,-0.00016369314,-8.97547e-05,-0.0014575077,0.023921743,0.023408849,0.028770901,0.028425308
vacuum,871,-0.0008172578,-0.001129341,-0.0013943048,0.00046737166,0.023257095,0.023650812,0.029930621,0.028376808
vacuum,872,-0.00039587863,0.000733344,-0.0015605526,-0.0010181118,0.022866707,0.024114873,0.029429479,0.028844396
vacuum,873,-0.00041906058,0.00065108336,-0.0014287716,0.0008148082,0.024138441,0.024291165,0.02911679,0.029847454
vacuum,874,-0.0005322293,0.00085088407,0.0011607208,0.0014981607,0.024016725,0.023873454,0.028743595,0.029688083
vacuum,875,4.2142987e-05,0.00071029,-0.0012702703,-0.0006522372,0.024181837,0.0233815,0.028009715,0.02975661
vacuum,876,-0.0010431386,0.00023315006,-0.0023850328,0.0013637498,0.023891745,0.023640841,0.028496351,0.029122634
vacuum,877,-0.00041519574,-0.00026942845,-0.001603393,0.00022695914,0.023585018,0.022593461,0.029498143,0.02736796
vacuum,878,-0.00073423714,0.00044914454,0.002526452,-0.00097297475,0.023232928,0.023961464,0.028673254,0.028769847
vacuum,879,-0.0005291704,0.0017449982,0.00037238386,8.234754e-05,0.023544071,0.022801384,0.02941933,0.027977232
vacuum,880,0.00025128704,-0.00012601604,3.259338e-07,0.0010933061,0.024323722,0.022940332,0.029406043,0.028926946
vacuum,881,0.0005987374,-0.00062291336,-0.00042335864,-0.0010125501,0.023716463,0.023637995,0.029217884,0.028359266
vacuum,882,0.00015086809,0.00072092836,-0.00030514892,0.0010779349,0.023314672,0.023949763,0.028475372,0.027831247
vacuum,883,-0.00029505842,0.0009840628,2.3248023e-05,-0.00040861696,0.02463322,0.022982571,0.028148806,0.028277796
vacuum,884,-0.0008118004,-0.00073966174,-0.0010098721,0.0015883327,0.023140313,0.022391658,0.027650619,0.028290136
vacuum,885,-0.00035190518,-0.00042494395,0.0013523193,-0.0012942837,0.024048941,0.023303479,0.027972756,0.029790519
vacuum,886,0.00034893444,0.0009443634,-0.0013863537,0.0008846014,0.023134455,0.023260059,0.029433893,0.02751444
vacuum,887,-0.000529589,0.0005040894,-0.0004292026,-0.0011183801,0.024368906,0.023335973,0.028473541,0.029064836
vacuum,888,-0.0004958603,-0.00075869815,-0.0002468879,-0.00028036654,0.023852473,0.02192798,0.02847841,0.029584281
vacuum,889,0.0012802747,0.0004654586,0.0005395355,-0.00011748716,0.023491943,0.024080222,0.027263481,0.029225262
vacuum,890,0.0005632518,-0.0002448712,0.0011609667,0.0007586152,0.023202991,0.023374926,0.0289262,0.029217353
vacuum,891,0.00075095013,-0.0009905304,0.0013291824,0.0005102892,0.024106937,0.024019066,0.02869285,0.028540526
vacuum,892,0.00070331944,-0.0004259005,-0.00019345063,4.5309484e-05,0.025058344,0.023510354,0.029162446,0.029523298
vacuum,893,-0.00040882698,-0.0010061378,0.00050619,0.0011079749,0.024649076,0.024239492,0.028868832,0.028879248
vacuum,894,7.291627e-05,0.0005190988,0.0002139908,4.487802e-05,0.023844242,0.023950303,0.02899841,0.028209964
vacuum,895,-0.00017209558,0.0015149869,-0.0002207651,-0.00032095215,0.024482928,0.023450514,0.027984971,0.028393095
vacuum,896,0.00011832995,0.00028187997,-0.001092829,2.5034242e-06,0.023188889,0.022482758,0.027708014,0.028423743
vacuum,897,-9.0764224e-05,0.00032157483,0.00082063786,-0.00016827235,0.024215464,0.023391569,0.028024709,0.028452782
vacuum,898,-0.00088109064,0.0013425967,-0.0007667804,0.00041827152,0.023722457,0.023253646,0.028133083,0.028498704
vacuum,899,-0.0008510862,-0.001139469,-0.00055366394,0.0005169941,0.023924526,0.024113454,0.028279087,0.028215686
vacuum,900,-0.00013529915,0.0005244965,0.00038736413,0.00063802453,0.023408677,0.025146004,0.028873567,0.028231196
vacuum,901,0.00041765667,-0.00042384665,2.0073523e-05,-0.0013590943,0.022753263,0.023304164,0.02757819,0.02841658
vacuum,902,0.0005907626,9.442726e-05,-0.0005579329,-0.0010410283,0.023525951,0.02369038,0.029443443,0.029177764
vacuum,903,0.0017586695,-0.0001470983,-0.00063422974,0.0012081916,0.0231574,0.024075115,0.028791385,0.028256917
vacuum,904,-0.00013146781,-0.00020105412,-1.2989622e-05,-0.0009881766,0.023662616,0.023753613,0.027707651,0.028288996
vacuum,905,-0.0003377315,0.0006453406,-0.00094809046,0.0011012926,0.024024712,0.02451083,0.029013535,0.028432956
vacuum,906,-0.001532575,0.00015937348,-0.00079408946,0.0008307722,0.023937035,0.023748051,0.02854372,0.029535476
vacuum,907,0.00017825575,0.00065371103,-0.00093573064,-0.00017113553,0.024122974,0.023229832,0.028551325,0.028581755
vacuum,908,0.00035883082,0.00013865816,-0.00055282784,-1.4514779e-05,0.024395544,0.024278384,0.029064931,0.02919855
vacuum,909,-0.0005266253,0.0010441659,-0.001182264,-0.0004343768,0.02397064,0.024215005,0.028719047,0.027966987
vacuum,910,0.00011217642,-0.0005807047,0.0013748346,0.0011769548,0.024593266,0.02376448,0.02776739,0.029424194
vacuum,911,-0.00016289158,-0.00084689807,0.0006135417,-0.0010429013,0.024126573,0.024828678,0.028850345,0.029471356
vacuum,912,0.00023934379,-0.0002099888,-0.00049933704,0.0007443004,0.023492012,0.023749,0.029353386,0.028366782
vacuum,913,0.0011296395,0.0004568178,0.0013992611,-0.0007801289,0.024235368,0.023036547,0.028855441,0.02783193
vacuum,914,-0.00016356845,-0.00015925145,-0.0013283242,0.0005905744,0.023752924,0.023712125,0.028497405,0.028374726
vacuum,915,-0.000926561,0.00029920842,0.0010271275,-0.00038313426,0.024229774,0.024346054,0.02930898,0.027081557
vacuum,916,0.00047416036,0.0020983575,0.000720233,9.624532e-05,0.02480636,0.024224628,0.028543424,0.028660513
vacuum,917,-0.00052493013,-0.00016845603,0.00018140636,0.00089430646,0.02383968,0.023130111,0.029835584,0.02816144
vacuum,918,-0.00012251292,0.00010073476,-0.001853807,-5.70899e-05,0.023215707,0.024176393,0.028822152,0.028139628
vacuum,919,0.00027437057,5.5311684e-06,-0.00091850007,-0.001013928,0.024315538,0.02354827,0.028324625,0.02942563
vacuum,920,0.00019818459,-0.0010911679,-0.00053325365,0.0005539482,0.023570763,0.02463583,0.02876315,0.028263735
vacuum,921,-0.00010173101,-0.0004595749,0.0005939825,0.0003682093,0.02345709,0.023118949,0.028881434,0.028764434
vacuum,922,0.00071397575,-0.0012853516,0.0007594374,-0.0008007048,0.0240187,0.022860339,0.028561778,0.028517129
vacuum,923,0.000528462,-8.219824e-05,-0.000740248,0.00096746,0.0237827,0.024146998,0.02874429,0.028406037
vacuum,924,-0.00021093959,0.0007071425,-0.0008310018,-0.001355734,0.02422802,0.023270946,0.027728975,0.02765419
vacuum,925,-0.00067979796,-0.00032598243,-0.00039010355,0.001060848,0.024323786,0.02392127,0.028511984,0.028755125
vacuum,926,0.00043516015,0.0006037704,-0.0005861206,-0.0004369571,0.024809567,0.023661857,0.026823731,0.028822836
vacuum,927,0.0001013556,-0.0011004418,-0.00033644418,-2.428738e-05,0.025053633,0.02332106,0.028559394,0.026423663
vacuum,928,0.0009878427,-0.00035843073,0.0007623495,0.0017154852,0.023479369,0.023498453,0.029089978,0.02908773
vacuum,929,7.998668e-05,-0.0005125556,1.3553101e-05,8.646789e-05,0.023303134,0.023780938,0.028292967,0.027851665
vacuum,930,-9.172413e-05,-9.4124785e-05,0.0017506918,-0.0007482548,0.023305532,0.023820613,0.027608823,0.029322239
vacuum,931,0.00068158517,0.0007384896,-0.0010346319,0.00017795857,0.023945447,0.02399956,0.028796604,0.028846337
vacuum,932,-0.0004742379,-0.0016079304,-0.00010840839,0.0005999689,0.023709863,0.022835666,0.028483104,0.029542409
vacuum,933,0.0010458548,-0.0018020205,0.00037024057,-0.0011696315,0.023860203,0.02314455,0.029457493,0.02803636
vacuum,934,-0.0009713867,0.0014644285,0.00022250845,-0.00056237227,0.023214119,0.02327245,0.028628988,0.029353783
vacuum,935,0.0011687395,-0.000927467,-0.00035617602,-0.00046771238,0.02308012,0.02313767,0.028874453,0.028478857
vacuum,936,-0.00010084205,0.00016616643,0.0014239503,-0.0014065152,0.023563158,0.02338546,0.029381104,0.028280716
vacuum,937,0.0005384354,0.00014829077,0.00039577606,-0.00034778222,0.024283644,0.02369774,0.029931897,0.028835522
vacuum,938,-0.00040262315,0.0005640154,-0.0013093925,0.001144393,0.023398453,0.02481811,0.029009994,0.028213266
vacuum,939,-0.00032575615,0.0005239202,0.0006114566,0.0009031113,0.022736594,0.023257684,0.028558731,0.028257413
vacuum,940,-0.0002659523,0.0009085798,0.001664731,-0.000409918,0.024397368,0.023533992,0.02854638,0.028382266
vacuum,941,-5.996501e-05,0.00082116754,0.00054056966,0.0013810643,0.023655063,0.023734346,0.027645415,0.028219137
vacuum,942,0.0001846895,0.00022238998,-0.0010075514,-0.00012477313,0.023480356,0.023700679,0.028757194,0.029037632
vacuum,943,-1.2518052e-05,0.00022021474,0.00072826224,-0.0018715532,0.023732008,0.023604784,0.028983852,0.028759371
vacuum,944,-0.00092242245,0.0012896394,-5.036898e-05,0.00055094896,0.023023777,0.024122547,0.029818319,0.028163364
vacuum,945,-0.00044951972,-0.0002662413,0.0020402838,0.0007814215,0.022943215,0.023634948,0.027923599,0.027747022
vacuum,946,0.0004169789,-0.0008828533,0.0007776572,0.0011121616,0.02358968,0.024364503,0.028612126,0.028171608
vacuum,947,0.0009332679,-6.044189e-05,0.0011265787,-1.9381056e-05,0.023007534,0.024030138,0.028913282,0.02813387
vacuum,948,-0.00032040157,0.00046290722,-0.0010738526,0.0007927817,0.023218816,0.023854895,0.027850121,0.028923988
vacuum,949,0.00013990092,0.0005098708,0.0003550644,0.00027235228,0.024254851,0.023425017,0.028431185,0.029119235
vacuum,950,-0.00019821717,-0.0008464453,-0.00056793797,-0.000980116,0.023874886,0.024007013,0.027854912,0.029913656
vacuum,951,0.0009811994,3.5227276e-05,0.0007970155,-0.0011112036,0.02418732,0.023202918,0.028185816,0.027765574
vacuum,952,-0.0013900262,-0.0008688693,0.00022352225,-3.77369e-06,0.023833543,0.024365658,0.028703973,0.028493924
vacuum,953,-0.00032434828,0.00035274055,0.00026117027,0.0014891686,0.023878928,0.02329015,0.02837527,0.029274166
vacuum,954,0.0010288088,0.0009061106,-0.0005983406,-5.7312573e-06,0.024068609,0.024011109,0.028710963,0.028813185
vacuum,955,-0.00084029045,0.0016819341,-0.00019049124,-0.00074494805,0.02445876,0.024303561,0.02818846,0.028546564
vacuum,956,2.8751587e-05,-0.00072840264,0.0004135168,-0.00057113636,0.023687864,0.023702126,0.029573368,0.028082095
vacuum,957,-0.00080611126,-0.0007169077,0.00012663158,0.00036340047,0.02335505,0.024348522,0.029150493,0.029398069
vacuum,958,0.0010966469,0.0014600478,-8.708029e-05,-3.4783327e-05,0.023550589,0.023272153,0.028247856,0.028344793
vacuum,959,0.0001534145,0.00037413015,0.00015672843,-0.00082897546,0.023565307,0.023206273,0.030137064,0.028784858
vacuum,960,0.00026652607,0.0006913515,-0.00062275934,-0.000695053,0.023699591,0.024513697,0.029411564,0.029128637
vacuum,961,0.000642357,0.0014004668,-0.00016128179,0.0008829709,0.024206836,0.023611996,0.027961541,0.028002264
vacuum,962,0.00088819617,0.0010117674,0.0003420298,-0.001994673,0.024069766,0.023949081,0.029212434,0.029214429
vacuum,963,-0.0003239328,-0.00015423395,0.00036879774,0.00065334246,0.024087047,0.02337965,0.028304018,0.029683921
vacuum,964,0.00089145056,-0.0009332409,0.00076015975,-0.0016077516,0.023738492,0.023024721,0.028700614,0.028890025
vacuum,965,0.00078692636,-8.954536e-05,0.00096559327,-0.0003970006,0.023981843,0.02357665,0.028213052,0.029499881
vacuum,966,-0.002019845,-0.0004322161,-0.0012108022,0.00019019668,0.023828618,0.024391145,0.028050264,0.028104767
vacuum,967,-0.0006305857,0.00027866205,-0.00032863306,-0.00079134386,0.025105806,0.023295613,0.027404647,0.028947316
vacuum,968,-0.0006616875,0.00043167148,-0.0010740455,-0.00045042875,0.024664864,0.02435424,0.027944036,0.027740706
vacuum,969,0.0018117242,0.00030141036,3.0401738e-05,-0.0021086151,0.023415577,0.024599902,0.02975904,0.029120015
vacuum,970,0.00014316753,0.0009993382,0.0002456017,-0.00023944033,0.024235329,0.023912577,0.028444048,0.028306214
vacuum,971,0.0007826913,-0.0005076842,0.00024742022,-0.0010273112,0.024376396,0.023208585,0.02870523,0.02956792
vacuum,972,0.0003637944,-0.0004684652,-0.002587792,0.00016248162,0.02393955,0.024588423,0.028287543,0.0280689
vacuum,973,0.00045005739,-0.0002662256,-6.551668e-05,0.0011524216,0.023948321,0.022700442,0.027877497,0.028043998
vacuum,974,0.0008354699,0.00013042262,-0.00015939478,0.0017161474,0.024432795,0.023848098,0.02955363,0.029107753
vacuum,975,-0.00039067536,0.00027640467,-0.0012073899,0.0005912841,0.023782117,0.023086306,0.028503558,0.02907702
vacuum,976,0.0014633271,-0.0006039499,0.00013408171,9.047642e-05,0.023623178,0.023610692,0.028763104,0.028559798
vacuum,977,-0.00150155,-0.0007560865,-0.0009839565,-0.0001355367,0.023755288,0.024578303,0.027342482,0.028381163
vacuum,978,0.0012733295,0.0014910012,0.0011971144,-0.00084723777,0.023912711,0.02322476,0.028023805,0.027718367
vacuum,979,0.0015613566,-0.00034359097,-0.001101165,0.0015192023,0.02383876,0.02421613,0.027760198,0.028378151
vacuum,980,0.00027384126,0.0001729313,0.0009928725,0.0012359129,0.023181107,0.024028158,0.029368727,0.028527489
vacuum,981,-0.000965958,0.0006120628,0.0005919999,0.0006495697,0.022252478,0.022687772,0.028482057,0.027906248
vacuum,982,0.00022755156,-0.00071119197,0.0016292552,0.0015654704,0.023741396,0.023531169,0.02845068,0.028982306
vacuum,983,-0.00023063924,-0.00029447267,0.001027298,-0.0002676117,0.024981938,0.023712656,0.029266428,0.027183605
vacuum,984,0.0004991172,0.0010545419,0.0014043469,0.0009133786,0.023389323,0.023044636,0.02887444,0.028682088
vacuum,985,0.00010966025,-0.0005600009,0.0012367569,0.0005272224,0.023821775,0.024549047,0.028500037,0.028176438
vacuum,986,-0.00085352006,-0.00013233145,-0.00073508784,0.00017194192,0.024545066,0.023411866,0.029280977,0.028585868
vacuum,987,0.0006060171,0.0008690008,0.00074293563,0.0010243022,0.023605742,0.023104379,0.027811678,0.029085757
vacuum,988,0.00014557695,0.00028343237,-0.0011597459,0.0006242972,0.02438161,0.023501981,0.028533,0.028490294
vacuum,989,-0.0003459922,0.00062051933,0.00045650994,0.0005759705,0.02415668,0.023554467,0.029759787,0.028026996
vacuum,990,-0.0011855554,-0.00048714186,-0.00069995946,-1.2842909e-05,0.024525939,0.02312406,0.02938145,0.02802982
vacuum,991,0.0011351799,-0.00063533906,0.0006159666,-9.942638e-05,0.024146184,0.023839435,0.029183142,0.028832404
vacuum,992,-0.00017365188,0.0012691024,-0.0003986723,0.0004723203,0.024007473,0.024160806,0.028477384,0.028927969
vacuum,993,-0.00046967072,0.0006238102,0.00059661263,-0.00053513894,0.023744922,0.023586523,0.028269097,0.028836865
vacuum,994,-0.0011094338,-0.000798807,0.0013902371,-0.00086173107,0.023433119,0.023422483,0.02891181,0.028084956
vacuum,995,-0.0013241835,-0.0011892993,-0.00081004645,-0.00025615055,0.024370277,0.024128482,0.02858106,0.028193343
vacuum,996,0.00105356,0.0005791976,-7.5968346e-05,-0.0010662351,0.023887957,0.023813969,0.028555965,0.02793468
vacuum,997,0.00050192967,-0.00021238904,-0.0016227936,-0.00028899667,0.022951541,0.02310242,0.027644107,0.030214628
vacuum,998,0.00013764594,-0.00027466216,-0.00031734753,1.9178842e-05,0.02412715,0.023464128,0.027140554,0.029118389
vacuum,999,-0.0012359751,0.00032061577,0.00069650233,-0.00010090458,0.023750829,0.02410999,0.02980097,0.029602585
vacuum,1000,0.000348689,0.0011617002,-0.00074229494,0.0010891969,0.024334794,0.02378708,0.028415516,0.028755616
vacuum,1001,-0.00027532512,0.00056119054,0.00070291525,0.0011528368,0.023635946,0.02428102,0.027675914,0.02844639
vacuum,1002,0.0010207456,-0.0020236843,-0.0008541403,-0.00026454078,0.02385694,0.023401957,0.027960472,0.028262122
vacuum,1003,-0.0002834566,-0.000740458,0.00059496204,-0.00018882922,0.024253683,0.023109537,0.028672889,0.027619477
vacuum,1004,4.5362045e-05,0.0005100676,-0.00030819612,-0.00027241628,0.023949688,0.024603084,0.027774926,0.027851574
vacuum,1005,0.00173163,7.5423886e-05,-0.0010644911,-0.000109016895,0.023950513,0.02410991,0.029078264,0.028610963
vacuum,1006,-1.3563695e-05,0.00033810842,0.0004535412,-0.0006251447,0.02397623,0.024228787,0.028399015,0.027315337
vacuum,1007,0.00032114988,0.00040789385,-8.936523e-05,0.00086876476,0.023478445,0.023638265,0.027888484,0.029322252
vacuum,1008,0.00023899101,0.00032833283,0.0010654366,0.0016462387,0.022868738,0.023817725,0.027964924,0.029146269
vacuum,1009,0.0006358543,0.0018013543,-0.00065719883,0.0009953676,0.024118492,0.02366678,0.027675213,0.028226547
vacuum,1010,0.00065569556,0.00062721653,0.0012596038,-0.0009370947,0.022911008,0.023524093,0.029323438,0.028403737
vacuum,1011,-0.00020140811,0.0018394504,-0.001303542,0.0009624154,0.02382752,0.024092898,0.029048352,0.029290836
vacuum,1012,-0.0009201003,0.0012512543,-0.00053046667,0.0020380968,0.023122225,0.023060234,0.028913682,0.028939676
vacuum,1013,-0.0003068392,-2.4099572e-06,0.0010637027,0.00025308592,0.023451718,0.023985108,0.028785938,0.027586566
vacuum,1014,-0.00075477327,0.00039596076,0.0022205212,-0.00013525938,0.02277191,0.02276384,0.02863987,0.027176753
vacuum,1015,-0.0005743781,-0.0011940785,-0.00020930404,-0.0013227296,0.024890406,0.022865651,0.027755337,0.028744632
