state,time_s,I1_mean,Q1_mean,I2_mean,Q2_mean
vacuum,1.388e-06,0.00045881936,-0.0012271036,-0.00042262734,0.00023962931
vacuum,1.39e-06,-5.4824663e-06,4.6910012e-05,-0.00035718258,-0.0001244023
vacuum,1.392e-06,-0.0005224277,-0.00071815937,0.00041883776,-0.0003818966
vacuum,1.394e-06,-9.498223e-05,-0.00016760125,-0.0014060353,-3.5505516e-05
vacuum,1.396e-06,0.0006683496,-0.00047376254,0.0006963862,-0.001140611
vacuum,1.398e-06,6.014262e-05,-0.0009176114,0.00056083984,0.0003466395
vacuum,1.4e-06,-0.00092831213,-8.467783e-05,-9.498735e-05,-0.00067623827
vacuum,1.402e-06,-0.00041692608,-0.00084789266,0.0013504031,0.00056911184
vacuum,1.404e-06,0.0004337589,1.982983e-05,-0.00024094582,-0.0006809656
vacuum,1.406e-06,-0.00097196986,-0.00059758325,0.0005210578,0.000759618
vacuum,1.408e-06,0.0006934643,0.0009953497,0.00039507527,0.00076382875
vacuum,1.41e-06,0.00090709765,0.0007165445,0.00046898975,0.0010082367
vacuum,1.412e-06,-0.0009054097,0.0007496165,0.0004128588,-0.00017589993
vacuum,1.414e-06,0.00032283805,0.00022045198,-0.0008788164,-0.00018502127
vacuum,1.416e-06,-0.0003290505,0.0011946765,0.00015922388,-0.0001292494
vacuum,1.418e-06,-0.00012824072,0.00032889395,-0.00022611972,-0.0004805948
vacuum,1.42e-06,0.00032108618,-0.0008099412,-0.00050885044,-0.00037941104
vacuum,1.422e-06,6.0193934e-06,-0.00024193943,-0.00093770877,0.00015510531
vacuum,1.424e-06,-0.0006035961,0.0011433034,0.0005044342,-0.0007418827
vacuum,1.426e-06,-5.247942e-05,0.00013064871,8.669311e-05,0.0014109089
vacuum,1.428e-06,0.00018998513,4.44879e-05,-0.0006939152,-0.00032469627
vacuum,1.43e-06,-0.00082693424,-0.0002392255,2.303212e-05,0.000553289
vacuum,1.432e-06,-0.0002179197,-0.00060524733,-4.429568e-06,0.0010086041
vacuum,1.434e-06,0.0009968167,-0.00047717433,-0.0006666487,-0.00052022503
vacuum,1.436e-06,-0.00026869465,-0.0002844563,-2.4086996e-06,0.0010825405
vacuum,1.438e-06,0.00084282714,0.0009485648,-0.00015447466,0.0007081197
vacuum,1.44e-06,0.0001737407,0.00016125252,0.0010105929,-0.00051007775
vacuum,1.442e-06,-0.00014841852,7.598046e-05,-3.074908e-05,0.00071709097
vacuum,1.444e-06,0.00080238807,0.00022301463,0.00019862948,0.0012355875
vacuum,1.446e-06,-0.00052359136,0.0002731248,2.0117344e-08,0.0003017136
vacuum,1.448e-06,-5.844596e-05,-0.00049410906,-0.0008601102,0.00019269741
vacuum,1.45e-06,0.00032004347,-0.00046428727,-0.000350699,-0.00037423673
vacuum,1.452e-06,-0.00037921596,0.0002595839,-0.00043146385,0.0008016994
vacuum,1.454e-06,-3.164576e-05,-7.731152e-05,-0.0006249685,0.00061587774
vacuum,1.456e-06,4.3291966e-05,0.0007680852,0.00039078612,-0.0003864279
vacuum,1.458e-06,0.00019832481,-0.0008453219,-0.0005352772,-0.00092389964
vacuum,1.46e-06,2.5634426e-05,0.00021905362,0.0004987173,3.8663973e-05
vacuum,1.462e-06,0.0007136749,-0.00016869036,0.0011437665,0.00044204612
vacuum,1.464e-06,-6.303449e-05,6.418501e-05,0.00023896918,5.863517e-05
vacuum,1.466e-06,-0.00036063412,0.00047936884,6.2896615e-05,0.0014236026
vacuum,1.468e-06,0.00047073961,2.2504772e-05,0.00031346362,0.000828432
vacuum,1.47e-06,-7.2456794e-05,0.00025186077,0.0010565359,4.8534945e-05
vacuum,1.472e-06,-0.00016788833,-0.0005389483,-0.001089477,-0.0014304579
vacuum,1.474e-06,0.00036841002,-0.00049307756,-0.00015992108,-0.0005022667
vacuum,1.476e-06,0.00041808558,-0.000542871,-5.7449863e-05,-0.00056761986
vacuum,1.478e-06,-0.0003560304,-0.00075968506,-0.0003599798,-0.00054944225
vacuum,1.48e-06,-0.00055078976,0.0004792067,0.0013646355,-4.6245237e-05
vacuum,1.482e-06,0.0005416319,-0.0006326743,-0.00057369797,0.00030882712
vacuum,1.484e-06,0.0001953525,8.886806e-05,0.00015753951,0.00041602677
vacuum,1.486e-06,0.0008792017,0.00025224156,0.00030260836,0.0008407585
vacuum,1.488e-06,0.00022166787,-0.000103307306,0.00015305489,0.0005348427
vacuum,1.49e-06,0.0006827045,0.00013289333,0.00036773286,0.0009497808
vacuum,1.492e-06,-0.0004674145,-0.00055695313,0.00043780025,0.00064705935
vacuum,1.494e-06,0.00048033014,1.4558412e-05,-0.0006528644,0.0010006466
vacuum,1.496e-06,-0.00032771094,-0.0004997361,0.0007480415,0.000698731
vacuum,1.498e-06,-0.0005180656,0.00082910544,0.00067034527,0.000110710185
vacuum,1.5e-06,0.0011859228,-0.00049921556,0.00019560623,0.00024370044
vacuum,1.502e-06,0.00031080283,-1.9750998e-05,-0.00021755123,0.00071432063
vacuum,1.504e-06,-0.0001404794,0.00020715717,-0.0005953318,0.0006290718
vacuum,1.506e-06,0.00021844314,0.00021338782,0.00064076687,0.00042855216
vacuum,1.508e-06,-1.1639781e-05,0.00050762726,-0.00042098382,0.000736423
vacuum,1.51e-06,0.000114957904,0.00048864307,0.0012640625,-0.0002164282
vacuum,1.512e-06,-0.0002546626,-0.0015151885,0.00047494099,0.0007471695
vacuum,1.514e-06,-0.0004141305,-0.00077789894,0.0009070277,-0.0012037512
vacuum,1.516e-06,-1.6284504e-05,7.72144e-05,0.00042350692,0.0013700797
vacuum,1.518e-06,0.0002991275,-0.00018538632,0.0003955162,0.00092945824
vacuum,1.52e-06,-0.0002950062,-0.00029660467,4.6247715e-05,-0.0017011532
vacuum,1.522e-06,-0.0002543265,-0.0001429188,5.945869e-05,-0.00066638755
vacuum,1.524e-06,-0.0003801902,0.00043696005,0.00046686063,0.000579037
vacuum,1.526e-06,-7.2994975e-05,0.00089052174,0.0003922041,0.00050440454
vacuum,1.528e-06,0.0005204806,0.00029754025,0.00037875184,-0.00042054497
vacuum,1.53e-06,-0.00020295082,0.00024195918,0.00019258322,0.00032933336
vacuum,1.532e-06,-0.0003242223,0.0002287345,0.00075766654,-0.00080939423
vacuum,1.534e-06,0.00029772858,0.0002622099,-0.0016451015,-0.0009834386
vacuum,1.536e-06,0.00023500861,0.00016620332,0.00064166734,0.0014786518
vacuum,1.538e-06,0.00036203963,0.0006160494,-0.0009071654,-0.000804902
vacuum,1.54e-06,-5.9100243e-05,-0.00017667237,0.00019088795,0.00036229476
vacuum,1.542e-06,0.00028012434,-1.3616325e-05,-0.00013622796,-0.0006246592
vacuum,1.544e-06,0.00062009424,-0.000117150594,0.00011146581,-0.000101159465
vacuum,1.546e-06,0.00053099,-0.00068037043,-0.00022654168,-0.00054298434
vacuum,1.548e-06,0.00025535977,0.00016490518,-0.00053488725,-0.00070242153
vacuum,1.55e-06,0.00034989,0.0008841519,-0.0011878791,0.00042180263
vacuum,1.552e-06,-0.0007560628,0.00033320813,-4.216673e-05,0.000229396
vacuum,1.554e-06,-0.00028673565,-0.00041506722,-0.00064207864,0.00071292615
vacuum,1.556e-06,0.0002641086,-0.0005126867,0.0003124897,-0.00094702916
vacuum,1.558e-06,-0.00027855026,0.00049080217,-0.0011791298,-4.039653e-06
vacuum,1.56e-06,0.0004836023,0.0006802851,0.0006680136,0.0013198667
vacuum,1.562e-06,8.7545646e-05,0.00042917934,0.00027294445,-0.00036569577
vacuum,1.564e-06,0.00037973415,-3.031278e-05,-0.00033077894,-0.00016101255
vacuum,1.566e-06,0.00070423685,0.0003085739,0.0003138627,0.0006862999
vacuum,1.568e-06,-0.00095677207,-0.00030370647,-0.0013562171,-0.00094282196
vacuum,1.57e-06,-0.00021983172,0.00032719946,0.0007836927,0.0001939704
vacuum,1.572e-06,-3.5419558e-05,0.00012327346,0.00095410185,-0.00017649094
vacuum,1.574e-06,-0.00022704939,0.0009122481,0.0006302425,0.0005545432
vacuum,1.576e-06,0.00018825382,0.00021198679,-0.0002906554,-0.00025607817
vacuum,1.578e-06,0.00091733976,-7.5071264e-05,-0.00023625304,-0.00075957115
vacuum,1.58e-06,0.00036794503,-0.00039003004,-5.5295975e-05,0.0002838814
vacuum,1.582e-06,0.00014676868,-0.00094254146,0.0014708954,-0.00031968846
vacuum,1.584e-06,0.00077584694,0.00010694796,0.000136341,0.0005512041
vacuum,1.586e-06,0.00022483175,0.00049397827,0.00030546554,0.0007545187
vacuum,1.588e-06,7.90393e-06,-3.384342e-05,-5.2516163e-05,-5.9153037e-05
vacuum,1.59e-06,0.00031628285,-0.00018308611,0.000470204,-0.0006931268
vacuum,1.592e-06,0.00015238964,-0.0009847311,-0.00048453704,5.945723e-05
vacuum,1.594e-06,-0.00011145688,0.0005950538,-0.00056746975,-0.00024263257
vacuum,1.596e-06,0.00074984104,-6.645134e-05,-0.00014010757,-0.00024871624
vacuum,1.598e-06,-0.0003505347,-0.00066883926,-0.0005624075,-5.0896084e-05
vacuum,1.6e-06,0.00035213772,-0.0005949456,2.9230998e-05,-0.000106317595
vacuum,1.602e-06,3.096525e-05,-0.00014232553,0.00051257905,-0.0007371109
vacuum,1.604e-06,0.00011660144,0.00011624975,-0.00055190636,0.0010084377
vacuum,1.606e-06,0.0008396104,-0.00055484864,0.0012647125,0.00011611782
vacuum,1.608e-06,0.00045350773,-0.000293549,0.0011641352,-4.358484e-05
vacuum,1.61e-06,-0.00026932766,0.00027452514,-0.00048446318,2.2884851e-05
vacuum,1.612e-06,-0.00012084343,-0.0003641425,0.00063943095,0.00033793386
vacuum,1.614e-06,2.7048554e-05,0.00037119916,1.9207539e-05,0.0008101602
vacuum,1.616e-06,-0.00047402797,0.00033808974,0.00045100882,0.00014004667
vacuum,1.618e-06,-0.0009505861,0.0007843545,-0.00022021384,-0.0003517669
vacuum,1.62e-06,0.0006341969,0.0003528647,0.00023621896,0.0011966465
vacuum,1.622e-06,0.00022842704,-0.00025496713,0.0012450017,-0.0010045192
vacuum,1.624e-06,0.0003045523,-0.0008886753,0.0007260774,-0.00080120325
vacuum,1.626e-06,0.00022002246,6.395629e-05,-0.0007946846,5.250725e-05
vacuum,1.628e-06,1.1219767e-05,0.00027819825,-4.5802302e-05,-0.0010579271
vacuum,1.63e-06,-3.2397253e-05,0.0007976108,0.00018551298,-5.9189024e-05
vacuum,1.632e-06,-0.0002637783,0.00036353525,-0.00071773794,-0.00052531995
vacuum,1.634e-06,-0.00059642014,-0.00035068407,-0.0004319555,0.0006178648
vacuum,1.636e-06,-3.0207393e-05,0.00032440442,-0.00026372477,-0.0006823004
vacuum,1.638e-06,-0.00030543513,-0.00030571307,-0.00051368924,-6.724119e-05
vacuum,1.64e-06,0.0005329661,0.0004455936,0.00029941328,-0.00059396966
vacuum,1.642e-06,0.00021395841,0.0003290124,0.00022278259,-0.000362107
vacuum,1.644e-06,-0.00024495588,0.0004902822,0.0005913387,0.00028184522
vacuum,1.646e-06,0.00017970672,0.0010142865,-0.00030856335,-0.000193929
vacuum,1.648e-06,-0.00017104665,6.9364623e-06,-0.00037275444,-0.00046123404
vacuum,1.65e-06,1.7819453e-05,-0.0008145978,0.001148376,-5.433458e-05
vacuum,1.652e-06,0.0002561583,-0.00041308577,-0.0004341786,1.2708635e-05
vacuum,1.654e-06,-0.0006872341,0.00043619893,0.00055340613,-0.00072971353
vacuum,1.656e-06,0.00066661736,-0.00037058303,0.00093009486,-9.543403e-05
vacuum,1.658e-06,0.0010057407,0.00037518263,0.0005615498,7.8442965e-05
vacuum,1.66e-06,0.00042683142,-0.00023568378,0.00024348327,-6.0429516e-05
vacuum,1.662e-06,-0.00041429084,0.00012991141,6.575304e-05,-0.00080261717
vacuum,1.664e-06,0.00028890304,-0.0006571567,0.00046127554,0.0004993762
vacuum,1.666e-06,0.00026406834,0.0006244139,-0.000560477,-0.00070019375
vacuum,1.668e-06,0.0003945906,-0.00076160015,-3.1424417e-05,0.00053411047
vacuum,1.67e-06,0.0005331207,-0.00026636219,-0.00092431414,7.6796454e-07
vacuum,1.672e-06,0.00025775097,0.0001579936,-0.00051231653,0.0011155953
vacuum,1.674e-06,-0.0004508757,-3.772104e-05,0.0006809001,-0.0011539031
vacuum,1.676e-06,0.0009925924,-0.0004080551,0.00023585158,0.0005354139
vacuum,1.678e-06,0.0010767737,0.00021197986,6.5743996e-05,-0.0005166068
vacuum,1.68e-06,-2.2837816e-05,-0.00046412344,-0.0005311097,-0.0008434347
vacuum,1.682e-06,-0.0011293725,0.00033995518,0.0007880886,-0.00025243644
vacuum,1.684e-06,0.000542245,0.00032671704,-9.731887e-06,-0.0005749839
vacuum,1.686e-06,-0.00024248946,5.409865e-05,-0.00066679425,0.00069693464
vacuum,1.688e-06,-0.0005348945,0.0011406818,-0.0006999939,-0.0009976291
vacuum,1.69e-06,-0.00016969872,-0.0002964834,-0.00018167842,0.0003799673
vacuum,1.692e-06,-0.00061203056,6.31233e-05,0.0002776302,-0.0006997209
vacuum,1.694e-06,-0.0014870589,-0.0008862721,-1.000897e-05,-0.00025263478
vacuum,1.696e-06,-0.00010068086,0.00028484905,-0.0005835698,0.0013148881
vacuum,1.698e-06,0.00011349948,0.00060368865,0.0013827692,-0.0017804257
vacuum,1.7e-06,0.0007687901,-0.00040550952,6.383332e-05,-0.00045621177
vacuum,1.702e-06,0.0003033372,0.00035574162,8.666611e-05,-0.00017746774
vacuum,1.704e-06,-0.0005599768,-0.0012784267,-0.0010069888,0.0008801415
vacuum,1.706e-06,1.9886309e-05,0.0007823429,-0.0003134159,-0.00052544894
vacuum,1.708e-06,0.0003442295,-0.00033380568,-0.0005788689,8.4530046e-05
vacuum,1.71e-06,-0.00049622875,-0.0011220988,0.0009411207,0.00015641947
vacuum,1.712e-06,0.00077924866,-0.0008998012,0.00018615849,-0.00021931787
vacuum,1.714e-06,0.00024207082,0.00087115826,0.0009055175,8.255652e-05
vacuum,1.716e-06,0.00058487593,0.0006628967,0.00056898704,-0.00012401244
vacuum,1.718e-06,-0.00048916735,-8.69525e-05,0.00027739213,0.00056580344
vacuum,1.72e-06,-0.0013526082,0.0012186953,0.00035999835,-0.0006602817
vacuum,1.722e-06,0.0004559572,0.000715262,0.0009966978,0.00022107709
vacuum,1.724e-06,0.00036875287,-0.00015370273,3.862738e-05,-0.00032417662
vacuum,1.726e-06,-0.00026307788,-0.00030385525,0.0005261815,0.00085573416
vacuum,1.728e-06,8.61899e-05,-0.00054432545,4.978607e-05,0.0008288918
vacuum,1.73e-06,-0.00039887344,0.00032826286,0.0006606965,0.00079084013
vacuum,1.732e-06,-0.00032803565,0.00039263806,0.0012354935,0.00027400994
vacuum,1.734e-06,0.0006646645,-0.00063736143,0.00080180145,1.2500407e-05
vacuum,1.736e-06,-6.6194174e-05,-0.0003099376,0.00025063672,0.0005469585
vacuum,1.738e-06,-0.00028699942,0.00089406426,0.000733982,0.0007473349
vacuum,1.74e-06,-0.0003954001,0.00088692736,0.0002429596,0.0007271141
vacuum,1.742e-06,-0.00081007794,0.00027520664,0.0005839832,0.00041994127
vacuum,1.744e-06,0.00027833562,-0.00057625014,-0.0004011441,0.0005397784
vacuum,1.746e-06,0.0007613123,-1.8968853e-05,-0.00032845265,-0.000329259
vacuum,1.748e-06,0.00057676935,-0.00048904464,-0.00057113735,-0.0008644567
vacuum,1.75e-06,-0.00018870443,-0.00015171756,-0.000495029,0.00046229726
vacuum,1.752e-06,-5.8781232e-05,0.00020442167,-0.0003866243,-0.0005860156
vacuum,1.754e-06,4.07313e-05,-1.7860251e-06,0.0008392347,-0.00044453092
vacuum,1.756e-06,0.0006443235,0.00012864276,-0.0004621648,-0.00015230826
vacuum,1.758e-06,0.00019720446,-0.00056891254,0.00076069916,-0.00018025674
vacuum,1.76e-06,0.00032402648,3.9750048e-05,0.0005443256,-5.6427067e-05
vacuum,1.762e-06,-0.00045559753,-4.7243862e-05,-0.00048324795,0.00036202872
vacuum,1.764e-06,0.00048560151,-0.00039202036,7.8453624e-05,0.0005775955
vacuum,1.766e-06,-0.0001681242,-0.00057968334,0.00015092814,0.00054235506
vacuum,1.768e-06,0.00047525362,0.0001537526,-0.0004300298,0.00056664913
vacuum,1.77e-06,0.00091290387,0.0003997573,0.00088568014,0.0007641522
vacuum,1.772e-06,0.00048203926,0.000709962,0.00022951284,-0.0007764057
vacuum,1.774e-06,-0.00078230235,0.00012861671,-0.0013819492,-0.0011610115
vacuum,1.776e-06,-9.693126e-05,-5.3237516e-05,-0.00032822575,-0.0004943125
vacuum,1.778e-06,-0.00039302977,0.0005215949,-0.00078598456,-0.00036122798
vacuum,1.78e-06,-0.0010433578,-0.0002844531,-0.00086660136,0.00026533759
vacuum,1.782e-06,0.00013192918,-0.00017736846,0.0010370774,0.00030804978
vacuum,1.784e-06,8.182969e-05,0.00043743738,-0.0011977003,0.00047548887
vacuum,1.786e-06,-6.716582e-05,-0.0010929917,-0.00093648286,1.918454e-05
vacuum,1.788e-06,-9.880823e-05,0.00033313644,0.00018177305,0.00053779455
vacuum,1.79e-06,-0.0005052341,3.4045144e-05,0.0006374697,0.00090644916
vacuum,1.792e-06,-0.00036513674,-0.0014371995,0.00084831024,0.00055152224
vacuum,1.794e-06,-0.000282352,-0.0009908577,0.000508143,0.00063928455
vacuum,1.796e-06,-0.0002715212,0.0004649276,0.0010187161,0.00042842617
vacuum,1.798e-06,-0.00087443116,0.00016392271,-0.0002046659,0.0010812379
vacuum,1.8e-06,0.000112104826,0.00013640724,0.00016236585,0.0010116168
vacuum,1.802e-06,0.00045417287,-4.2870503e-05,-0.00037867748,0.00012932954
vacuum,1.804e-06,-0.00084074325,-0.0008155894,0.00030241808,-0.00038454932
vacuum,1.806e-06,0.00067287026,0.0004793512,0.00077353977,-0.0003948522
vacuum,1.808e-06,-0.00042168988,-0.0008128307,-0.000105584695,-0.00019992686
vacuum,1.81e-06,0.000548319,-0.00019089706,-0.0014207003,-0.0009490909
vacuum,1.812e-06,-0.0003026343,2.0144278e-05,4.8182552e-05,0.0014538238
vacuum,1.814e-06,0.00016143969,-0.00053891435,0.00060887495,-0.0007689578
vacuum,1.816e-06,-0.00012305679,-0.00086484867,0.0014191766,-6.799047e-05
vacuum,1.818e-06,0.00014349176,-0.00087336876,0.00043427484,0.00011661815
vacuum,1.82e-06,0.00012395295,0.00015175299,0.0008082149,-8.526597e-05
vacuum,1.822e-06,0.000120267185,0.00061210175,-0.00058148376,-0.00020965857
vacuum,1.824e-06,-0.0005988364,0.0002651197,-0.00062294985,0.00034913362
vacuum,1.826e-06,-0.0010875223,-0.00028214423,-0.0010996279,0.0010517382
vacuum,1.828e-06,-7.291658e-05,-0.00014453538,-0.00015040324,-0.0005782202
vacuum,1.83e-06,5.9504444e-05,0.00018844663,0.00047820547,-2.036976e-05
vacuum,1.832e-06,-8.3929874e-05,-0.000295434,0.0011753418,-0.0005117279
vacuum,1.834e-06,-0.00038169045,-0.0003023131,8.0389866e-05,-0.0006526982
vacuum,1.836e-06,-0.00032907687,8.174128e-06,-8.3820276e-05,0.00082014914
vacuum,1.838e-06,-0.00024586773,-0.0005311697,0.00070682063,6.4642874e-05
vacuum,1.84e-06,-4.5245757e-05,-0.00039833403,-0.0009431743,-0.00043595163
vacuum,1.842e-06,-0.0008462254,-0.00040830972,-0.00041977302,-0.00029053717
vacuum,1.844e-06,0.0004758527,0.000337414,-0.00018057205,0.0012563593
vacuum,1.846e-06,0.000101353646,-0.000585268,-0.00036781735,-0.0015713137
vacuum,1.848e-06,-0.0005529151,0.0007308161,-0.0001463749,-0.00069569674
vacuum,1.85e-06,-6.036942e-05,0.00011718424,0.00029975417,-2.6805636e-05
vacuum,1.852e-06,0.0006751868,0.0007061293,0.00010545863,0.00031383752
vacuum,1.854e-06,0.0007347564,0.0010237972,0.00034852518,0.001120001
vacuum,1.856e-06,-0.00089671934,-0.00023528357,6.7947476e-05,-0.00052249036
vacuum,1.858e-06,-0.0005337083,0.0003337891,-0.0010856683,-0.00084873714
vacuum,1.86e-06,-0.00012200478,0.000100339574,0.00042179672,0.0014039885
vacuum,1.862e-06,-0.00017650018,0.00022974727,0.00017293004,0.00015570756
vacuum,1.864e-06,0.0011785922,-2.0262449e-05,-0.0013116293,0.0011818432
vacuum,1.866e-06,-0.00032669504,0.0008215711,0.000842286,0.0010519966
vacuum,1.868e-06,-0.00030073797,-0.00055489456,0.0005976424,-0.00039519032
vacuum,1.87e-06,-8.72701e-05,0.0004532001,-0.000526095,0.0004682272
vacuum,1.872e-06,-0.0007268741,-8.6689135e-05,0.00013714854,0.0011921928
vacuum,1.874e-06,-4.5517838e-05,7.131389e-05,0.000113848735,0.000497029
vacuum,1.876e-06,0.00023477111,-0.0003358862,-0.0006116316,2.3148234e-05
vacuum,1.878e-06,-0.00011402347,-0.0012063568,-0.0003958619,-0.0006353389
vacuum,1.88e-06,-9.896689e-05,0.00071345444,-0.0015912899,-0.00045148926
vacuum,1.882e-06,-0.00036755696,0.0003385321,-0.00030542904,-0.0012234754
vacuum,1.884e-06,0.0002717035,-0.00015303264,-0.0008559419,0.00036369095
vacuum,1.886e-06,0.00022817361,-0.00080658303,-0.0005634983,-0.0007155674
vacuum,1.888e-06,0.0008238907,-4.927425e-05,6.511344e-05,-0.0002494851
vacuum,1.89e-06,-0.0005562137,0.0003931789,0.00045070026,0.00080344535
vacuum,1.892e-06,0.00029806755,0.00010866021,0.00021884174,-0.0010826733
vacuum,1.894e-06,-0.00019953426,-0.00026913616,0.0013610376,-0.0006223505
vacuum,1.896e-06,0.00040044286,0.00016771916,0.0009120511,0.00014413995
vacuum,1.898e-06,-3.9745977e-05,0.00041999872,0.0012599257,-0.0006047395
vacuum,1.9e-06,-0.00018974299,6.44028e-05,-0.00010581067,-0.00013452601
vacuum,1.902e-06,-7.019195e-05,8.500641e-05,-0.00049915357,-0.0002489643
vacuum,1.904e-06,0.00026312724,3.2555192e-05,-0.0009769896,0.00084046857
vacuum,1.906e-06,-0.00042452602,7.576729e-05,0.0008545452,0.0007407184
vacuum,1.908e-06,-0.0012143337,0.0012358782,-0.00018310413,0.00023143082
vacuum,1.91e-06,-4.7717534e-05,0.0009955327,0.00045698567,0.0011400674
vacuum,1.912e-06,0.00035829697,-0.0002079946,-0.0009322105,2.1885111e-05
vacuum,1.914e-06,0.0002924933,0.00078907836,-0.0006155081,2.5198713e-05
vacuum,1.916e-06,-0.0004018043,0.0005493698,-0.00032635723,7.5257405e-05
vacuum,1.918e-06,0.0002454721,0.00015103328,0.0001404795,0.0005474563
vacuum,1.92e-06,0.00037700348,-0.0005557335,-0.0012255744,-0.0006215047
vacuum,1.922e-06,4.0160816e-05,5.780446e-05,-0.001128214,0.00014429794
vacuum,1.924e-06,0.0003462077,5.7470883e-05,-0.0010670846,0.000773477
vacuum,1.926e-06,0.00029152943,0.00016557975,0.00017719265,-0.00065619027
vacuum,1.928e-06,-0.00075428776,-0.0003694667,-0.0014249036,0.0005591399
vacuum,1.93e-06,0.0004272063,0.0005538563,0.0013661155,-0.0005738198
vacuum,1.932e-06,0.00051627896,-0.000646437,-0.00023981156,0.00037582734
vacuum,1.934e-06,0.00094635395,0.0001919914,-0.0009809564,-0.00085807516
vacuum,1.936e-06,0.0005397784,9.131183e-05,-0.0004545431,-0.0004963268
vacuum,1.938e-06,-0.000117313495,0.00027896347,0.00029255502,0.00065755716
vacuum,1.94e-06,-0.00041419678,0.00015215165,-0.0013358191,0.0001973955
vacuum,1.942e-06,-0.00031521157,0.0001443265,0.00028770737,-0.0006847671
vacuum,1.944e-06,0.00031269324,-0.00045470407,7.137554e-05,-0.00032139922
vacuum,1.946e-06,0.00038149292,0.00065458036,0.00042114887,-0.0011848815
vacuum,1.948e-06,-0.0003081328,3.167401e-05,0.0002113646,0.00073007983
vacuum,1.95e-06,5.9927585e-05,-5.0201972e-05,-0.00025072863,-0.00048123312
vacuum,1.952e-06,-0.001070565,-0.0010572657,0.0010471322,0.00035134074
vacuum,1.954e-06,-0.00043154394,-0.00039316184,0.00019732217,-0.00044526113
vacuum,1.956e-06,-0.0007888189,-2.4626015e-05,0.0005226086,-3.3201264e-05
vacuum,1.958e-06,-0.0006051145,0.00052673556,0.00029524218,-0.0005766068
vacuum,1.96e-06,0.00013595018,-0.00054647354,9.01961e-05,-0.00017100543
vacuum,1.962e-06,0.00021928812,0.00043434283,-0.00084125804,-0.00049955276
vacuum,1.964e-06,0.000500397,-0.00032647947,0.00042306582,-0.00031756563
vacuum,1.966e-06,-0.00033990492,0.00031547016,0.00021315715,-0.00017697741
vacuum,1.968e-06,-0.00020820276,-0.0009867412,9.920121e-05,-0.0010253642
vacuum,1.97e-06,0.00015655787,-4.734321e-05,-0.00095371087,-0.0011687285
vacuum,1.972e-06,-0.00012948192,-0.00045179809,0.0015971648,-0.0001578641
vacuum,1.974e-06,9.501445e-05,0.000833852,8.495471e-05,-0.000495183
vacuum,1.976e-06,0.0002761381,-0.0016401936,-0.0002827569,-0.00061979686
vacuum,1.978e-06,0.0003445988,0.0004720039,0.00028437522,0.0014238198
vacuum,1.98e-06,0.00047779692,-0.0007797231,0.00080303365,-0.0010802192
vacuum,1.982e-06,-0.00050824723,0.00057456916,-0.0005525133,0.00041767771
vacuum,1.984e-06,-0.00028787038,-0.000478367,-0.00017583053,0.00076483004
vacuum,1.986e-06,-0.0013952155,0.0001861387,0.00033495078,0.0007129723
vacuum,1.988e-06,-0.00075331697,0.00017643465,-0.00075847405,-0.00020686143
vacuum,1.99e-06,-0.00015300869,-0.0007240911,-0.00056123675,0.00042693285
vacuum,1.992e-06,9.785164e-06,3.8460226e-07,-0.0010438485,0.0007143892
vacuum,1.994e-06,-0.00034357453,4.9106256e-05,-0.00065773795,-0.00018225083
vacuum,1.996e-06,-0.00039827055,0.00091585005,-0.0010527119,-1.9166337e-05
vacuum,1.998e-06,-4.451328e-05,0.00029663817,-0.0015135228,-0.0014445208
vacuum,2e-06,-0.0003833916,-4.1534142e-05,-3.628505e-05,-4.6927293e-05
vacuum,2.002e-06,0.0006069853,4.1477313e-05,0.001345236,0.00055313687
vacuum,2.004e-06,-0.00037882206,-0.0004222285,-1.2499791e-05,-0.0017800685
vacuum,2.006e-06,0.0007210597,0.0009902174,0.0005170658,-0.0007251149
vacuum,2.008e-06,6.0457438e-05,-0.0012473095,0.00024152562,0.0007010734
vacuum,2.01e-06,0.0001317019,0.00035076594,0.00071425043,-0.0012225746
vacuum,2.012e-06,-0.000935931,0.000286386,0.00018750207,-4.2595362e-05
vacuum,2.014e-06,0.0007535214,-0.00058695686,-0.00039887754,0.00018144242
vacuum,2.016e-06,0.00012671592,-0.0007019724,6.810077e-05,0.00022382506
vacuum,2.018e-06,0.00040693447,0.001041144,0.0016327424,-0.0003527779
vacuum,2.02e-06,-0.0006435552,-0.0001634642,0.0012137557,-0.0006908696
vacuum,2.022e-06,-0.0007462258,0.0011821823,-1.893792e-05,7.325228e-05
vacuum,2.024e-06,0.00068371394,0.00027788675,-0.0005868509,9.56748e-05
vacuum,2.026e-06,0.00015819575,0.000612228,-0.0005337204,-0.00022247837
vacuum,2.028e-06,-0.0005310884,0.0002820897,-0.00020983242,0.0006770423
vacuum,2.03e-06,-0.0008934009,-3.0555126e-05,0.00053908967,-0.0011514017
vacuum,2.032e-06,9.2191956e-05,0.0006666237,0.000718146,0.00044554047
vacuum,2.034e-06,0.0005970882,-0.0003291764,-0.0007444788,0.00027949348
vacuum,2.036e-06,0.0005109422,0.00048936886,-0.0006896462,-0.0005301191
vacuum,2.038e-06,0.00028321403,-0.00019316473,-1.01865235e-05,-0.00019635266
vacuum,2.04e-06,-0.0002869748,2.6304793e-05,-0.00020864749,-0.00041239767
